,id,group,description,score,value
4429,JC1.1.2,3,porcentaje de la población urbana que considera que la falta de coordinación entre diferentes niveles de gobierno es uno de los principales problemas en jalisco,9.3,nivel
4430,JC1.1.3,3,"califi cación que le otorga la población de 18 años y más al gobierno estatal que habita en áreas urbanas de cien mil habitantes y más por entidad federativa, según la confianza",30.1,gobierno estatal
4431,JC1.1.3,3,"califi cación que le otorga la población de 18 años y más al gobierno estatal que habita en áreas urbanas de cien mil habitantes y más por entidad federativa, según la confianza",20.29,población
4432,JC1.1.3,3,"califi cación que le otorga la población de 18 años y más al gobierno estatal que habita en áreas urbanas de cien mil habitantes y más por entidad federativa, según la confianza",15.5,habitante
4433,JC1.1.3,3,"califi cación que le otorga la población de 18 años y más al gobierno estatal que habita en áreas urbanas de cien mil habitantes y más por entidad federativa, según la confianza",14.39,área urbana
4434,JC1.1.3,3,"califi cación que le otorga la población de 18 años y más al gobierno estatal que habita en áreas urbanas de cien mil habitantes y más por entidad federativa, según la confianza",13.0,entidad
4435,JC1.2.1,3,tasa de delitos del fuero común por cada cien mil habitantes,23.0,cien
4436,JC1.2.1,3,tasa de delitos del fuero común por cada cien mil habitantes,20.89,fuero
4437,JC1.2.1,3,tasa de delitos del fuero común por cada cien mil habitantes,18.5,habitante
4438,JC1.2.1,3,tasa de delitos del fuero común por cada cien mil habitantes,16.79,tasa
4439,JC1.2.1,3,tasa de delitos del fuero común por cada cien mil habitantes,15.1,delito
4440,JC1.2.1,3,tasa de delitos del fuero común por cada cien mil habitantes,5.4,común
4441,JC1.2.2,3,tasa de prevalencia delictiva por cada cien mil habitantes,45.59,tasa de prevalencia
4442,JC1.2.2,3,tasa de prevalencia delictiva por cada cien mil habitantes,27.29,cien
4443,JC1.2.2,3,tasa de prevalencia delictiva por cada cien mil habitantes,22.7,habitante
4444,JC1.3.1,3,porcentaje de población de 18 años y más que se organiza con sus vecinos para resolver problemas de seguridad identificados en su entorno más cercano.,23.79,población
4445,JC1.3.1,3,porcentaje de población de 18 años y más que se organiza con sus vecinos para resolver problemas de seguridad identificados en su entorno más cercano.,20.0,vecino
4446,JC1.3.1,3,porcentaje de población de 18 años y más que se organiza con sus vecinos para resolver problemas de seguridad identificados en su entorno más cercano.,16.79,porcentaje
4447,JC1.3.1,3,porcentaje de población de 18 años y más que se organiza con sus vecinos para resolver problemas de seguridad identificados en su entorno más cercano.,15.39,seguridad
4448,JC1.3.1,3,porcentaje de población de 18 años y más que se organiza con sus vecinos para resolver problemas de seguridad identificados en su entorno más cercano.,12.8,problema
4449,JC1.3.1,3,porcentaje de población de 18 años y más que se organiza con sus vecinos para resolver problemas de seguridad identificados en su entorno más cercano.,10.39,entorno
4450,JC1.3.2,3,porcentaje de la población de 18 y más que considera que vivir en su entorno más cercano es inseguro.,34.0,población
4451,JC1.3.2,3,porcentaje de la población de 18 y más que considera que vivir en su entorno más cercano es inseguro.,25.0,porcentaje
4452,JC1.3.2,3,porcentaje de la población de 18 y más que considera que vivir en su entorno más cercano es inseguro.,22.5,vivir
4453,JC1.3.2,3,porcentaje de la población de 18 y más que considera que vivir en su entorno más cercano es inseguro.,15.6,entorno
4454,JC1.4.1,3,porcentaje de población que percibe a los ministerios públicos y procuradurías como corruptas,32.0,procuraduría
4455,JC1.4.1,3,porcentaje de población que percibe a los ministerios públicos y procuradurías como corruptas,29.29,ministerio público
4456,JC1.4.1,3,porcentaje de población que percibe a los ministerios públicos y procuradurías como corruptas,19.5,población
4457,JC1.4.1,3,porcentaje de población que percibe a los ministerios públicos y procuradurías como corruptas,15.39,porcentaje
4458,JC1.4.2,3,expedientes iniciados por justicia alternativa,51.7,expediente
4459,JC1.4.2,3,expedientes iniciados por justicia alternativa,43.2,justicia
4460,JC1.4.3,3,porcentaje de averiguaciones previas determinadas respecto al total de averiguaciones abiertas,37.2,averiguación
4461,JC1.4.3,3,porcentaje de averiguaciones previas determinadas respecto al total de averiguaciones abiertas,26.39,porcentaje
4462,JC1.4.3,3,porcentaje de averiguaciones previas determinadas respecto al total de averiguaciones abiertas,24.0,total
4463,JC1.4.3,3,porcentaje de averiguaciones previas determinadas respecto al total de averiguaciones abiertas,9.8,determinado
4464,JC1.5.1,3,porcentaje de población que percibe a los jueces como corruptos,34.59,porcentaje
4465,JC1.5.1,3,porcentaje de población que percibe a los jueces como corruptos,33.9,población
4466,JC1.5.1,3,porcentaje de población que percibe a los jueces como corruptos,25.2,juez
4467,JC1.5.2,3,sentencias definitivas con la modalidad de juicios orales,41.59,sentencia definitiva
4468,JC1.5.2,3,sentencias definitivas con la modalidad de juicios orales,36.2,juicio oral
4469,JC1.5.2,3,sentencias definitivas con la modalidad de juicios orales,22.0,modalidad
4470,JC1.6.1,3,porcentaje de sobrepoblación penitenciaria,48.2,porcentaje
4471,JC1.6.1,3,porcentaje de sobrepoblación penitenciaria,46.0,sobrepoblación
4472,JC1.6.2,3,porcentaje de internos que se encuentren escolarmente activos en los reclusorios,35.59,interno
4473,JC1.6.2,3,porcentaje de internos que se encuentren escolarmente activos en los reclusorios,26.39,activo
4474,JC1.6.2,3,porcentaje de internos que se encuentren escolarmente activos en los reclusorios,18.89,reclusorio
4475,JC1.6.2,3,porcentaje de internos que se encuentren escolarmente activos en los reclusorios,18.89,porcentaje
4476,JC1.7.1,3,personas capacitadas en materia de protección civil,72.3,protección civil
4477,JC1.7.1,3,personas capacitadas en materia de protección civil,27.6,persona
4478,JC1.7.2,3,municipios que cuentan con atlas de riesgo actualizado,33.79,municipio
4479,JC1.7.2,3,municipios que cuentan con atlas de riesgo actualizado,32.29,riesgo
4480,JC1.7.2,3,municipios que cuentan con atlas de riesgo actualizado,26.39,atlas
4481,JC1.7.3,3,emergencias causadas por fenómenos antropogénicos,43.9,fenómeno
4482,JC1.7.3,3,emergencias causadas por fenómenos antropogénicos,29.29,antropogénico
4483,JC1.7.3,3,emergencias causadas por fenómenos antropogénicos,26.7,emergencia
4484,JC2.1.1,3,porcentaje de la población con carencia por acceso a la alimentación,29.6,población
4485,JC2.1.1,3,porcentaje de la población con carencia por acceso a la alimentación,26.0,alimentación
4486,JC2.1.1,3,porcentaje de la población con carencia por acceso a la alimentación,19.2,porcentaje
4487,JC2.1.1,3,porcentaje de la población con carencia por acceso a la alimentación,17.39,carencia
4488,JC2.1.1,3,porcentaje de la población con carencia por acceso a la alimentación,7.59,acceso
4489,JC2.1.2,3,coeficiente de gini,50.59,coeficiente
4490,JC2.1.2,3,coeficiente de gini,49.4,gini
4491,JC2.1.3,3,porcentaje de la población con carencia por calidad y espacios de la vivienda,29.6,población
4492,JC2.1.3,3,porcentaje de la población con carencia por calidad y espacios de la vivienda,22.29,vivienda
4493,JC2.1.3,3,porcentaje de la población con carencia por calidad y espacios de la vivienda,22.1,porcentaje
4494,JC2.1.3,3,porcentaje de la población con carencia por calidad y espacios de la vivienda,19.6,carencia
4495,JC2.1.3,3,porcentaje de la población con carencia por calidad y espacios de la vivienda,6.19,calidad
4496,JC2.2.1,3,grado promedio de escolaridad,72.59,escolaridad
4497,JC2.2.1,3,grado promedio de escolaridad,27.29,grado
4498,JC2.2.2,3,porcentaje de efi ciencia terminal en secundaria,27.1,efi
4499,JC2.2.2,3,porcentaje de efi ciencia terminal en secundaria,25.5,ciencia
4500,JC2.2.2,3,porcentaje de efi ciencia terminal en secundaria,22.7,porcentaje
4501,JC2.2.2,3,porcentaje de efi ciencia terminal en secundaria,22.7,secundaria
4502,JC2.2.3,3,porcentaje de eficiencia terminal media superior,55.09,porcentaje
4503,JC2.2.3,3,porcentaje de eficiencia terminal media superior,43.0,eficiencia
4504,JC2.2.4,3,"porcentaje de eficiencia terminal en opd de educación superior sectorizadas a la secretaría de innovación, ciencia y tecnología",17.2,educación superior
4505,JC2.2.4,3,"porcentaje de eficiencia terminal en opd de educación superior sectorizadas a la secretaría de innovación, ciencia y tecnología",15.8,innovación
4506,JC2.2.4,3,"porcentaje de eficiencia terminal en opd de educación superior sectorizadas a la secretaría de innovación, ciencia y tecnología",14.89,tecnología
4507,JC2.2.4,3,"porcentaje de eficiencia terminal en opd de educación superior sectorizadas a la secretaría de innovación, ciencia y tecnología",10.8,sectorizadas
4508,JC2.2.4,3,"porcentaje de eficiencia terminal en opd de educación superior sectorizadas a la secretaría de innovación, ciencia y tecnología",10.19,ciencia
4509,JC2.2.4,3,"porcentaje de eficiencia terminal en opd de educación superior sectorizadas a la secretaría de innovación, ciencia y tecnología",10.0,secretaría
4510,JC2.2.4,3,"porcentaje de eficiencia terminal en opd de educación superior sectorizadas a la secretaría de innovación, ciencia y tecnología",9.8,porcentaje
4511,JC2.2.5,3,porcentaje de cobertura en educación superior sin posgrado de 18 a 22 años,31.0,educación superior
4512,JC2.2.5,3,porcentaje de cobertura en educación superior sin posgrado de 18 a 22 años,24.29,posgrado
4513,JC2.2.5,3,porcentaje de cobertura en educación superior sin posgrado de 18 a 22 años,22.39,año
4514,JC2.2.5,3,porcentaje de cobertura en educación superior sin posgrado de 18 a 22 años,16.5,porcentaje
4515,JC2.2.5,3,porcentaje de cobertura en educación superior sin posgrado de 18 a 22 años,5.59,cobertura
4516,JC2.2.6,3,porcentaje de alumnos con niveles de desempeño medio y avanzado en su evaluación de aprendizaje,22.1,desempeño
4517,JC2.2.6,3,porcentaje de alumnos con niveles de desempeño medio y avanzado en su evaluación de aprendizaje,18.7,porcentaje
4518,JC2.2.6,3,porcentaje de alumnos con niveles de desempeño medio y avanzado en su evaluación de aprendizaje,17.89,alumno
4519,JC2.2.6,3,porcentaje de alumnos con niveles de desempeño medio y avanzado en su evaluación de aprendizaje,17.7,evaluación
4520,JC2.2.6,3,porcentaje de alumnos con niveles de desempeño medio y avanzado en su evaluación de aprendizaje,13.3,aprendizaje
4521,JC2.2.6,3,porcentaje de alumnos con niveles de desempeño medio y avanzado en su evaluación de aprendizaje,8.39,nivel
4522,JC2.2.7,3,porcentaje de escuelas incorporadas al modelo de comunidades de aprendizaje en y para la vida (cav),24.5,escuela
4523,JC2.2.7,3,porcentaje de escuelas incorporadas al modelo de comunidades de aprendizaje en y para la vida (cav),23.1,comunidad
4524,JC2.2.7,3,porcentaje de escuelas incorporadas al modelo de comunidades de aprendizaje en y para la vida (cav),19.29,porcentaje
4525,JC2.2.7,3,porcentaje de escuelas incorporadas al modelo de comunidades de aprendizaje en y para la vida (cav),16.89,modelo
4526,JC2.2.7,3,porcentaje de escuelas incorporadas al modelo de comunidades de aprendizaje en y para la vida (cav),16.0,aprendizaje
4527,JC2.2.8,3,porcentaje de la población mayor de 15 años con rezago educativo,40.59,población
4528,JC2.2.8,3,porcentaje de la población mayor de 15 años con rezago educativo,29.1,porcentaje
4529,JC2.2.8,3,porcentaje de la población mayor de 15 años con rezago educativo,28.5,rezago
4530,JC2.2.9,3,porcentaje de cobertura en educación media superior de 15 a 17 años,37.5,educación media
4531,JC2.2.9,3,porcentaje de cobertura en educación media superior de 15 a 17 años,32.59,año
4532,JC2.2.9,3,porcentaje de cobertura en educación media superior de 15 a 17 años,22.1,porcentaje
4533,JC2.3.1,3,tasa de mortalidad infantil por mil recién nacidos,65.09,tasa de mortalidad infantil
4534,JC2.3.1,3,tasa de mortalidad infantil por mil recién nacidos,34.79,nacido
4535,JC2.3.2,3,"razón de mortalidad materna por 100,000 nacidos vivos",57.4,mortalidad materna
4536,JC2.3.2,3,"razón de mortalidad materna por 100,000 nacidos vivos",40.0,razón
4537,JC2.3.3,3,cobertura de población con seguro público de salud,35.09,seguro público
4538,JC2.3.3,3,cobertura de población con seguro público de salud,25.2,población
4539,JC2.3.3,3,cobertura de población con seguro público de salud,22.39,cobertura
4540,JC2.3.3,3,cobertura de población con seguro público de salud,17.1,salud
