,id,group,description,lemma,score
5211,GT6.2.2,3,posición nacional en el índice de gobierno abierto.,extravertido,0.6
5212,GT6.3.1,3,calificación de guanajuato en el indicador subnacional de mejora regulatoria.,calificación,23.39
5213,GT6.3.1,3,calificación de guanajuato en el indicador subnacional de mejora regulatoria.,mejora,23.39
5214,GT6.3.1,3,calificación de guanajuato en el indicador subnacional de mejora regulatoria.,indicador,17.79
5215,GT6.3.1,3,calificación de guanajuato en el indicador subnacional de mejora regulatoria.,subnacional,6.9
5216,GT6.3.1,3,calificación de guanajuato en el indicador subnacional de mejora regulatoria.,regulador,6.0
5217,GT6.3.2,3,puntuación promedio obtenida en la medición del modelo sigue en dependencias y entidades.,medición,37.5
5218,GT6.3.2,3,puntuación promedio obtenida en la medición del modelo sigue en dependencias y entidades.,puntuación,36.2
5219,GT6.3.2,3,puntuación promedio obtenida en la medición del modelo sigue en dependencias y entidades.,entidad,15.69
5220,GT6.3.2,3,puntuación promedio obtenida en la medición del modelo sigue en dependencias y entidades.,habitación,10.39
5221,GT6.3.3,3,porcentaje de trámites y servicios tipo transaccional que se ofrecen en línea en la administración pública estatal.,administración pública,29.39
5222,GT6.3.3,3,porcentaje de trámites y servicios tipo transaccional que se ofrecen en línea en la administración pública estatal.,asunto,25.7
5223,GT6.3.3,3,porcentaje de trámites y servicios tipo transaccional que se ofrecen en línea en la administración pública estatal.,porcentaje,18.29
5224,GT6.3.3,3,porcentaje de trámites y servicios tipo transaccional que se ofrecen en línea en la administración pública estatal.,servicio,16.1
5225,GT6.3.3,3,porcentaje de trámites y servicios tipo transaccional que se ofrecen en línea en la administración pública estatal.,transaccional,6.19
5226,GT6.3.3,3,porcentaje de trámites y servicios tipo transaccional que se ofrecen en línea en la administración pública estatal.,tipo,3.29
5227,GT6.3.3,3,porcentaje de trámites y servicios tipo transaccional que se ofrecen en línea en la administración pública estatal.,estatal,0.69
5228,GT6.4.1,3,porcentaje de avance en la implementación pbrsed.,implementación,32.9
5229,GT6.4.1,3,porcentaje de avance en la implementación pbrsed.,porcentaje,24.1
5230,GT6.4.1,3,porcentaje de avance en la implementación pbrsed.,avance,14.3
5231,GT6.4.2,3,perfil crediticio independiente de guanajuato.,perfil,25.79
5232,GT6.4.2,3,perfil crediticio independiente de guanajuato.,crediticio,12.6
5233,GT6.4.2,3,perfil crediticio independiente de guanajuato.,independiente,5.19
5234,GT6.4.3,3,variación porcentual anual de la recaudación por impuestos y derechos.,alteración,27.39
5235,GT6.4.3,3,variación porcentual anual de la recaudación por impuestos y derechos.,volumen de ventas,25.89
5236,GT6.4.3,3,variación porcentual anual de la recaudación por impuestos y derechos.,impuesto,22.1
5237,GT6.4.3,3,variación porcentual anual de la recaudación por impuestos y derechos.,derecho,18.79
5238,GT6.4.3,3,variación porcentual anual de la recaudación por impuestos y derechos.,porcentual,4.0
5239,GT6.4.3,3,variación porcentual anual de la recaudación por impuestos y derechos.,anual,1.6
5240,GT6.5.1,3,viabilidad actuarial del fondo de pensiones.,fondo de pensiones,49.7
5241,GT6.5.1,3,viabilidad actuarial del fondo de pensiones.,viabilidad,40.2
5242,GT6.5.1,3,viabilidad actuarial del fondo de pensiones.,actuarial,10.0
5243,GT6.5.2,3,rendimiento real promedio del fondo de pensiones.,fondo de pensiones,65.19
5244,GT6.5.2,3,rendimiento real promedio del fondo de pensiones.,rendimiento,33.7
5245,GT6.5.2,3,rendimiento real promedio del fondo de pensiones.,fáctico,1.0
5246,GT6.6.1,3,porcentaje de indicadores del programa de gobierno asociados a registros administrativos que cumplen con un nivel aceptable de calidad.,registro administrativo,33.9
5247,GT6.6.1,3,porcentaje de indicadores del programa de gobierno asociados a registros administrativos que cumplen con un nivel aceptable de calidad.,programa del gobierno,25.89
5248,GT6.6.1,3,porcentaje de indicadores del programa de gobierno asociados a registros administrativos que cumplen con un nivel aceptable de calidad.,calidad,12.6
5249,GT6.6.1,3,porcentaje de indicadores del programa de gobierno asociados a registros administrativos que cumplen con un nivel aceptable de calidad.,porcentaje,11.1
5250,GT6.6.1,3,porcentaje de indicadores del programa de gobierno asociados a registros administrativos que cumplen con un nivel aceptable de calidad.,indicador,9.3
5251,GT6.6.1,3,porcentaje de indicadores del programa de gobierno asociados a registros administrativos que cumplen con un nivel aceptable de calidad.,grado,5.9
5252,GT6.6.1,3,porcentaje de indicadores del programa de gobierno asociados a registros administrativos que cumplen con un nivel aceptable de calidad.,aceptable,0.89
5253,GT6.6.2,3,porcentaje de avance en la implementación pbr-sed en la sección de planeación.,implementación,24.7
5254,GT6.6.2,3,porcentaje de avance en la implementación pbr-sed en la sección de planeación.,planeamiento,23.29
5255,GT6.6.2,3,porcentaje de avance en la implementación pbr-sed en la sección de planeación.,sección,22.5
5256,GT6.6.2,3,porcentaje de avance en la implementación pbr-sed en la sección de planeación.,porcentaje,17.7
5257,GT6.6.2,3,porcentaje de avance en la implementación pbr-sed en la sección de planeación.,avance,11.5
5258,GT6.6.3,3,porcentaje de avance en la implementación pbr-sed en la sección de evaluación.,implementación,25.2
5259,GT6.6.3,3,porcentaje de avance en la implementación pbr-sed en la sección de evaluación.,sección,22.89
5260,GT6.6.3,3,porcentaje de avance en la implementación pbr-sed en la sección de evaluación.,evaluación,22.6
5261,GT6.6.3,3,porcentaje de avance en la implementación pbr-sed en la sección de evaluación.,porcentaje,18.1
5262,GT6.6.3,3,porcentaje de avance en la implementación pbr-sed en la sección de evaluación.,avance,11.0
5263,GT7.1.1,3,tasa bruta de recomendaciones en la procuraduría de los derechos humanos del estado de guanajuato contra autoridades estatales.,sugerencia,14.89
5264,GT7.1.1,3,tasa bruta de recomendaciones en la procuraduría de los derechos humanos del estado de guanajuato contra autoridades estatales.,fiscalía,14.3
5265,GT7.1.1,3,tasa bruta de recomendaciones en la procuraduría de los derechos humanos del estado de guanajuato contra autoridades estatales.,derechos humanos,12.8
5266,GT7.1.1,3,tasa bruta de recomendaciones en la procuraduría de los derechos humanos del estado de guanajuato contra autoridades estatales.,moderación,12.19
5267,GT7.1.1,3,tasa bruta de recomendaciones en la procuraduría de los derechos humanos del estado de guanajuato contra autoridades estatales.,estado,11.69
5268,GT7.1.1,3,tasa bruta de recomendaciones en la procuraduría de los derechos humanos del estado de guanajuato contra autoridades estatales.,autoridad,9.69
5269,GT7.1.1,3,tasa bruta de recomendaciones en la procuraduría de los derechos humanos del estado de guanajuato contra autoridades estatales.,estatal,5.5
5270,GT7.1.1,3,tasa bruta de recomendaciones en la procuraduría de los derechos humanos del estado de guanajuato contra autoridades estatales.,vicioso,5.19
5271,GT8.1.1,3,porcentaje de mujeres analfabetas de 15 años y más.,mujer,49.09
5272,GT8.1.1,3,porcentaje de mujeres analfabetas de 15 años y más.,porcentaje,42.79
5273,GT8.1.1,3,porcentaje de mujeres analfabetas de 15 años y más.,analfabeto,8.0
5274,GT8.1.2,3,razón de participación económica de hombres y mujeres.,motivo,31.79
5275,GT8.1.2,3,razón de participación económica de hombres y mujeres.,participación,28.79
5276,GT8.1.2,3,razón de participación económica de hombres y mujeres.,mujer,16.29
5277,GT8.1.2,3,razón de participación económica de hombres y mujeres.,varón,13.69
5278,GT8.1.2,3,razón de participación económica de hombres y mujeres.,económico,9.19
5279,GT9.1.1,3,porcentaje de participación de la inversión privada en proyectos de innovación y desarrollo científico y tecnológico para la mentefactura.,inversión,29.0
5280,GT9.1.1,3,porcentaje de participación de la inversión privada en proyectos de innovación y desarrollo científico y tecnológico para la mentefactura.,innovación,19.2
5281,GT9.1.1,3,porcentaje de participación de la inversión privada en proyectos de innovación y desarrollo científico y tecnológico para la mentefactura.,participación,17.29
5282,GT9.1.1,3,porcentaje de participación de la inversión privada en proyectos de innovación y desarrollo científico y tecnológico para la mentefactura.,porcentaje,10.8
5283,GT9.1.1,3,porcentaje de participación de la inversión privada en proyectos de innovación y desarrollo científico y tecnológico para la mentefactura.,programa,8.0
5284,GT9.1.1,3,porcentaje de participación de la inversión privada en proyectos de innovación y desarrollo científico y tecnológico para la mentefactura.,desarrollo,7.0
5285,GT9.1.1,3,porcentaje de participación de la inversión privada en proyectos de innovación y desarrollo científico y tecnológico para la mentefactura.,científico,4.3
5286,GT9.1.1,3,porcentaje de participación de la inversión privada en proyectos de innovación y desarrollo científico y tecnológico para la mentefactura.,tecnológico,4.0
5287,GT9.1.2,3,tasa de variación de miembros conectados al ecosistema de la mentefactura.,impuesto,30.2
5288,GT9.1.2,3,tasa de variación de miembros conectados al ecosistema de la mentefactura.,alteración,26.79
5289,GT9.1.2,3,tasa de variación de miembros conectados al ecosistema de la mentefactura.,ambiente,25.89
5290,GT9.1.2,3,tasa de variación de miembros conectados al ecosistema de la mentefactura.,individuo,16.89
5291,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,empresa,17.79
5292,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,negocio,17.39
5293,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,porcentaje,16.2
5294,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,habilidad,14.39
5295,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,patente de invención,12.5
5296,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,modelo,8.8
5297,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,tecnológico,8.69
5298,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,maduro,3.4
5299,GT9.1.3,3,porcentaje de empresas con capacidades tecnológicas maduras que acceden a modelos de negocio basados en patentes libres.,disoluto,0.3
5300,GT10.1.1,3,participación anual de los visitantes internacionales respecto a los visitantes totales que llegan al estado de guanajuato.,visitante,32.7
5301,GT10.1.1,3,participación anual de los visitantes internacionales respecto a los visitantes totales que llegan al estado de guanajuato.,participación,22.5
5302,GT10.1.1,3,participación anual de los visitantes internacionales respecto a los visitantes totales que llegan al estado de guanajuato.,estado,20.2
5303,GT10.1.1,3,participación anual de los visitantes internacionales respecto a los visitantes totales que llegan al estado de guanajuato.,global,2.7
5304,GT10.1.1,3,participación anual de los visitantes internacionales respecto a los visitantes totales que llegan al estado de guanajuato.,anual,1.7
5305,GT10.1.1,3,participación anual de los visitantes internacionales respecto a los visitantes totales que llegan al estado de guanajuato.,transnacional,1.29
5306,GT10.1.2,3,posición de guanajuato en la participación de las exportaciones del total nacional.,postura,29.1
5307,GT10.1.2,3,posición de guanajuato en la participación de las exportaciones del total nacional.,exportación,26.79
5308,GT10.1.2,3,posición de guanajuato en la participación de las exportaciones del total nacional.,participación,24.79
5309,GT10.1.2,3,posición de guanajuato en la participación de las exportaciones del total nacional.,total,17.0
5310,GT10.1.2,3,posición de guanajuato en la participación de las exportaciones del total nacional.,nacional,0.6
5311,GT10.1.3,3,"porcentaje de dependencias y entidades de la administración pública estatal, vinculadas con organismos públicos y privados internacionales.",administración pública,28.1
